tx_name	gene_id	chrom	strand	nexon	tx_len	cds_len	utr5_len	utr3_len	db_xref	exception	experiment	gbkey	gene	gene_biotype	inference	locus_tag	product	protein_id	transcript_biotype
XM_017050452.3	LOC107993826	NC_083857.1	-	7	1381	909	291	181	GeneID:107993826		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107993826	protein_coding				XP_016905941.1	mRNA
XM_062076337.1	LOC107993826	NC_083857.1	-	7	1390	984	225	181	GeneID:107993826		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107993826	protein_coding				XP_061932321.1	mRNA
XM_062076338.1	LOC107993826	NC_083857.1	-	6	1227	852	194	181	GeneID:107993826		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107993826	protein_coding				XP_061932322.1	mRNA
XR_009830193.1	LOC107995237	NC_083857.1	-	4	2707	0	0	0	GeneID:107995237			ncRNA	LOC107995237	lncRNA					lnc_RNA
XR_009830192.1	LOC107995237	NC_083857.1	-	5	4304	0	0	0	GeneID:107995237		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC107995237	lncRNA					lnc_RNA
XR_009830194.1	LOC107995237	NC_083857.1	-	3	3809	0	0	0	GeneID:107995237		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC107995237	lncRNA					lnc_RNA
XR_009830195.1	LOC133666264	NC_083857.1	-	2	1853	0	0	0	GeneID:133666264		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666264	lncRNA					lnc_RNA
XM_062076341.1	LOC107994173	NC_083857.1	+	8	9815	5100	854	3861	GeneID:107994173		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994173	protein_coding				XP_061932325.1	mRNA
XM_062076340.1	LOC107994173	NC_083857.1	+	8	9128	5202	65	3861	GeneID:107994173		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994173	protein_coding				XP_061932324.1	mRNA
XM_062076342.1	LOC107994173	NC_083857.1	+	8	4960	4812	64	84	GeneID:107994173			mRNA	LOC107994173	protein_coding				XP_061932326.1	mRNA
XM_017050959.3	LOC107994173	NC_083857.1	+	7	8850	4926	63	3861	GeneID:107994173		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994173	protein_coding				XP_016906448.2	mRNA
XM_062076343.1	LOC107994173	NC_083857.1	+	7	4851	4629	63	159	GeneID:107994173			mRNA	LOC107994173	protein_coding				XP_061932327.1	mRNA
XM_062076344.1	LOC107994173	NC_083857.1	+	7	4810	4629	63	118	GeneID:107994173			mRNA	LOC107994173	protein_coding				XP_061932328.1	mRNA
XM_028664949.2	LOC107994187	NC_083857.1	+	4	2676	960	101	1615	GeneID:107994187		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994187	protein_coding			uncharacterized LOC107994187, transcript variant X3	XP_028520750.2	mRNA
XM_028664947.2	LOC107994187	NC_083857.1	+	5	2716	1005	96	1615	GeneID:107994187		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994187	protein_coding				XP_028520748.2	mRNA
XM_062076887.1	LOC107994187	NC_083857.1	+	6	2667	957	95	1615	GeneID:107994187		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994187	protein_coding			uncharacterized LOC107994187, transcript variant X4	XP_061932871.1	mRNA
XM_028664948.2	LOC107994187	NC_083857.1	+	5	2705	1002	88	1615	GeneID:107994187		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994187	protein_coding			uncharacterized LOC107994187, transcript variant X2	XP_028520749.2	mRNA
XM_062076345.1	LOC107994067	NC_083857.1	+	28	18003	14508	759	2736	GeneID:107994067		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994067	protein_coding				XP_061932329.1	mRNA
XM_062076347.1	LOC107994067	NC_083857.1	+	25	17705	14448	521	2736	GeneID:107994067		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994067	protein_coding				XP_061932331.1	mRNA
XR_009830200.1	LOC133666266	NC_083857.1	-	3	947	0	0	0	GeneID:133666266			ncRNA	LOC133666266	lncRNA					lnc_RNA
XR_009830202.1	LOC133666267	NC_083857.1	-	4	1194	0	0	0	GeneID:133666267		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666267	lncRNA					lnc_RNA
XR_009830201.1	LOC133666267	NC_083857.1	-	3	1252	0	0	0	GeneID:133666267		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666267	lncRNA					lnc_RNA
XR_003696715.2	LOC107994132	NC_083857.1	-	2	816	0	0	0	GeneID:107994132		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC107994132	lncRNA					lnc_RNA
XR_009830204.1	LOC133666269	NC_083857.1	+	2	5459	0	0	0	GeneID:133666269		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666269	lncRNA					lnc_RNA
XR_009830199.1	LOC107994133	NC_083857.1	+	3	4940	0	0	0	GeneID:107994133		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC107994133	lncRNA					lnc_RNA
XR_009830203.1	LOC133666268	NC_083857.1	-	2	2866	0	0	0	GeneID:133666268		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666268	lncRNA					lnc_RNA
XR_009830196.1	LOC133666265	NC_083857.1	-	5	3833	0	0	0	GeneID:133666265		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666265	lncRNA					lnc_RNA
XR_009830198.1	LOC133666265	NC_083857.1	-	4	3781	0	0	0	GeneID:133666265		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666265	lncRNA					lnc_RNA
XR_009830197.1	LOC133666265	NC_083857.1	-	4	3963	0	0	0	GeneID:133666265		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666265	lncRNA					lnc_RNA
XM_062076348.1	LOC107994135	NC_083857.1	-	13	2423	2082	229	112	GeneID:107994135		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994135	protein_coding				XP_061932332.1	mRNA
XM_017050853.3	LOC107994091	NC_083857.1	-	6	2862	945	309	1608	GeneID:107994091		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994091	protein_coding				XP_016906342.1	mRNA
XR_009830205.1	LOC133666270	NC_083857.1	+	2	1478	0	0	0	GeneID:133666270		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666270	lncRNA					lnc_RNA
XM_017050850.3	LOC107994089	NC_083857.1	-	5	1386	909	398	79	GeneID:107994089		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994089	protein_coding				XP_016906339.1	mRNA
XM_017050849.3	LOC107994089	NC_083857.1	-	5	1689	1095	515	79	GeneID:107994089		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994089	protein_coding				XP_016906338.1	mRNA
XM_062076354.1	LOC107994179	NC_083857.1	+	5	5003	2871	909	1223	GeneID:107994179			mRNA	LOC107994179	protein_coding				XP_061932338.1	mRNA
XM_062076349.1	LOC107994179	NC_083857.1	+	7	14886	3555	908	10423	GeneID:107994179		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994179	protein_coding				XP_061932333.1	mRNA
XM_062076350.1	LOC107994179	NC_083857.1	+	7	14883	3552	908	10423	GeneID:107994179		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994179	protein_coding				XP_061932334.1	mRNA
XM_062076351.1	LOC107994179	NC_083857.1	+	8	13855	3417	15	10423	GeneID:107994179		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994179	protein_coding				XP_061932335.1	mRNA
XM_062076352.1	LOC107994179	NC_083857.1	+	7	18177	3069	4685	10423	GeneID:107994179		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994179	protein_coding				XP_061932336.1	mRNA
XM_062076353.1	LOC107994179	NC_083857.1	+	7	18174	3066	4685	10423	GeneID:107994179		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994179	protein_coding				XP_061932337.1	mRNA
XR_009830211.1	LOC133666272	NC_083857.1	-	3	846	0	0	0	GeneID:133666272			ncRNA	LOC133666272	lncRNA			uncharacterized LOC133666272		lnc_RNA
XR_009830209.1	LOC107994189	NC_083857.1	+	6	4819	0	0	0	GeneID:107994189			ncRNA	LOC107994189	lncRNA			uncharacterized LOC107994189, transcript variant X3		lnc_RNA
XR_009830210.1	LOC107994189	NC_083857.1	+	5	15463	0	0	0	GeneID:107994189			ncRNA	LOC107994189	lncRNA					lnc_RNA
XR_009830208.1	LOC107994189	NC_083857.1	+	5	15412	0	0	0	GeneID:107994189			ncRNA	LOC107994189	lncRNA					lnc_RNA
XR_009830207.1	LOC107994189	NC_083857.1	+	5	15040	0	0	0	GeneID:107994189			ncRNA	LOC107994189	lncRNA					lnc_RNA
XR_009830206.1	LOC133666271	NC_083857.1	-	2	1129	0	0	0	GeneID:133666271		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666271	lncRNA					lnc_RNA
XR_009830212.1	LOC133666273	NC_083857.1	-	2	1192	0	0	0	GeneID:133666273		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666273	lncRNA					lnc_RNA
XR_009830213.1	LOC114577021	NC_083857.1	-	2	7663	0	0	0	GeneID:114577021		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC114577021	lncRNA					lnc_RNA
XR_009830214.1	LOC114577021	NC_083857.1	-	3	1198	0	0	0	GeneID:114577021			ncRNA	LOC114577021	lncRNA					lnc_RNA
XM_017050861.3	LOC107994098	NC_083857.1	-	8	1810	1656	133	21	GeneID:107994098		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994098	protein_coding				XP_016906350.1	mRNA
XR_009830216.1	LOC114577020	NC_083857.1	+	3	857	0	0	0	GeneID:114577020			ncRNA	LOC114577020	lncRNA			uncharacterized LOC114577020		lnc_RNA
XM_017050878.3	LOC107994110	NC_083857.1	-	5	971	627	67	277	GeneID:107994110		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994110	protein_coding				XP_016906367.1	mRNA
XM_017050865.3	LOC107994103	NC_083857.1	+	17	7585	5985	74	1526	GeneID:107994103		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994103	protein_coding				XP_016906354.1	mRNA
XM_017050866.3	LOC107994103	NC_083857.1	+	17	7552	5952	74	1526	GeneID:107994103		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994103	protein_coding				XP_016906355.1	mRNA
XM_017050867.3	LOC107994103	NC_083857.1	+	16	7444	5844	74	1526	GeneID:107994103		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994103	protein_coding				XP_016906356.1	mRNA
XM_062076355.1	LOC107994103	NC_083857.1	+	16	7411	5811	74	1526	GeneID:107994103		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994103	protein_coding				XP_061932339.1	mRNA
XM_028664962.2	LOC107994108	NC_083857.1	-	6	1985	1137	513	335	GeneID:107994108		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994108	protein_coding				XP_028520763.2	mRNA
XM_017050876.3	LOC107994108	NC_083857.1	-	6	1789	1119	335	335	GeneID:107994108		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994108	protein_coding				XP_016906365.1	mRNA
XM_062076371.1	LOC107994108	NC_083857.1	-	5	1584	966	283	335	GeneID:107994108		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994108	protein_coding				XP_061932355.1	mRNA
XM_062076370.1	LOC107994108	NC_083857.1	-	6	1640	1119	186	335	GeneID:107994108		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994108	protein_coding				XP_061932354.1	mRNA
XM_062076369.1	LOC107994108	NC_083857.1	-	6	1645	1119	191	335	GeneID:107994108		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994108	protein_coding				XP_061932353.1	mRNA
XM_017050879.3	LOC107994111	NC_083857.1	+	3	1221	423	324	474	GeneID:107994111		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994111	protein_coding				XP_016906368.1	mRNA
XM_062076367.1	LOC107994106	NC_083857.1	+	10	1660	1395	142	123	GeneID:107994106		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994106	protein_coding				XP_061932351.1	mRNA
XM_062076368.1	LOC107994106	NC_083857.1	+	10	1615	1350	142	123	GeneID:107994106		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994106	protein_coding				XP_061932352.1	mRNA
XM_062076362.1	LOC107994105	NC_083857.1	-	12	2293	2031	155	107	GeneID:107994105		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994105	protein_coding				XP_061932346.1	mRNA
XM_062076363.1	LOC107994105	NC_083857.1	-	12	2220	2031	82	107	GeneID:107994105		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994105	protein_coding				XP_061932347.1	mRNA
XM_017050870.3	LOC107994105	NC_083857.1	-	12	2507	2031	369	107	GeneID:107994105		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994105	protein_coding				XP_016906359.1	mRNA
XM_062076364.1	LOC107994105	NC_083857.1	-	12	2179	2031	41	107	GeneID:107994105		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994105	protein_coding				XP_061932348.1	mRNA
XM_062076361.1	LOC107994104	NC_083857.1	+	9	2739	2031	413	295	GeneID:107994104		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994104	protein_coding				XP_061932345.1	mRNA
XM_017050869.3	LOC107994104	NC_083857.1	+	9	2702	2073	334	295	GeneID:107994104		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994104	protein_coding				XP_016906358.1	mRNA
XM_028664959.2	LOC107994104	NC_083857.1	+	10	2615	1986	334	295	GeneID:107994104		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994104	protein_coding				XP_028520760.1	mRNA
XM_028664960.2	LOC107994104	NC_083857.1	+	8	2393	1764	334	295	GeneID:107994104		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994104	protein_coding				XP_028520761.1	mRNA
XM_017050874.3	LOC107994107	NC_083857.1	+	9	1467	1188	138	141	GeneID:107994107		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994107	protein_coding				XP_016906363.1	mRNA
XM_028664961.2	LOC107994107	NC_083857.1	+	9	1485	1188	156	141	GeneID:107994107		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994107	protein_coding				XP_028520762.1	mRNA
XM_017050875.3	LOC107994107	NC_083857.1	+	8	1380	1146	93	141	GeneID:107994107		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994107	protein_coding				XP_016906364.1	mRNA
XM_062076365.1	LOC107994068	NC_083857.1	-	6	5383	1578	3666	139	GeneID:107994068		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994068	protein_coding				XP_061932349.1	mRNA
XM_017050970.3	LOC107994183	NC_083857.1	+	7	4487	3939	0	548	GeneID:107994183		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994183	protein_coding				XP_016906459.2	mRNA
XM_062076373.1	LOC114577014	NC_083857.1	-	5	955	690	185	80	GeneID:114577014		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC114577014	protein_coding				XP_061932357.1	mRNA
XM_062076372.1	LOC114577014	NC_083857.1	-	5	993	690	223	80	GeneID:114577014		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC114577014	protein_coding				XP_061932356.1	mRNA
XM_017050851.3	LOC107994090	NC_083857.1	+	6	1020	801	106	113	GeneID:107994090		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994090	protein_coding				XP_016906340.1	mRNA
XM_028664967.2	LOC107994090	NC_083857.1	+	6	930	762	55	113	GeneID:107994090		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994090	protein_coding				XP_028520768.1	mRNA
XM_017066407.3	LOC108003865	NC_083857.1	+	7	6290	1494	2973	1823	GeneID:108003865		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC108003865	protein_coding				XP_016921896.1	mRNA
XM_062076366.1	LOC108003865	NC_083857.1	+	7	3447	1326	298	1823	GeneID:108003865		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC108003865	protein_coding				XP_061932350.1	mRNA
XM_017050968.3	LOC107994180	NC_083857.1	-	10	3637	2496	319	822	GeneID:107994180		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994180	protein_coding				XP_016906457.1	mRNA
XM_062076360.1	LOC107994180	NC_083857.1	-	9	2470	2049	321	100	GeneID:107994180			mRNA	LOC107994180	protein_coding				XP_061932344.1	mRNA
XR_009830215.1	LOC133666276	NC_083857.1	+	3	1412	0	0	0	GeneID:133666276		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666276	lncRNA					lnc_RNA
XM_062076374.1	LOC133666274	NC_083857.1	+	6	2064	645	701	718	GeneID:133666274		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC133666274	protein_coding				XP_061932358.1	mRNA
XM_062076382.1	LOC133666274	NC_083857.1	+	6	1450	645	87	718	GeneID:133666274		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC133666274	protein_coding				XP_061932366.1	mRNA
XM_062076376.1	LOC133666274	NC_083857.1	+	6	3365	645	2002	718	GeneID:133666274		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC133666274	protein_coding				XP_061932360.1	mRNA
XM_062076377.1	LOC133666274	NC_083857.1	+	6	3282	645	1919	718	GeneID:133666274		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC133666274	protein_coding				XP_061932361.1	mRNA
XM_062076375.1	LOC133666274	NC_083857.1	+	6	2917	645	1554	718	GeneID:133666274		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC133666274	protein_coding				XP_061932359.1	mRNA
XM_062076378.1	LOC133666274	NC_083857.1	+	6	2909	645	1546	718	GeneID:133666274		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC133666274	protein_coding				XP_061932362.1	mRNA
XM_062076381.1	LOC133666274	NC_083857.1	+	6	1499	645	136	718	GeneID:133666274		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC133666274	protein_coding				XP_061932365.1	mRNA
XM_062076379.1	LOC133666274	NC_083857.1	+	6	2601	645	1238	718	GeneID:133666274		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC133666274	protein_coding				XP_061932363.1	mRNA
XM_062076357.1	LOC107994069	NC_083857.1	-	38	5243	5151	0	92	GeneID:107994069		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994069	protein_coding				XP_061932341.1	mRNA
XM_062076356.1	LOC107994069	NC_083857.1	-	39	5279	5187	0	92	GeneID:107994069		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994069	protein_coding				XP_061932340.1	mRNA
XM_062076358.1	LOC107994069	NC_083857.1	-	34	4456	4245	119	92	GeneID:107994069		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994069	protein_coding				XP_061932342.1	mRNA
XM_062076359.1	LOC107994069	NC_083857.1	-	32	4382	4170	120	92	GeneID:107994069		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994069	protein_coding				XP_061932343.1	mRNA
XM_062076383.1	LOC133666275	NC_083857.1	-	2	892	549	72	271	GeneID:133666275			mRNA	LOC133666275	protein_coding				XP_061932367.1	mRNA
XM_017050844.3	LOC107994085	NC_083857.1	+	6	2717	1467	637	613	GeneID:107994085		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107994085	protein_coding				XP_016906333.2	mRNA
XM_062076384.1	LOC107993946	NC_083857.1	+	26	15308	8736	1484	5088	GeneID:107993946		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107993946	protein_coding				XP_061932368.1	mRNA
XM_062076386.1	LOC107993946	NC_083857.1	+	26	15299	8727	1484	5088	GeneID:107993946		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107993946	protein_coding				XP_061932370.1	mRNA
XM_062076385.1	LOC107993946	NC_083857.1	+	26	15305	8733	1484	5088	GeneID:107993946		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107993946	protein_coding				XP_061932369.1	mRNA
XM_062076387.1	LOC107993946	NC_083857.1	+	25	15280	8709	1483	5088	GeneID:107993946		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107993946	protein_coding				XP_061932371.1	mRNA
XM_062076388.1	LOC107993946	NC_083857.1	+	25	15280	8709	1483	5088	GeneID:107993946		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107993946	protein_coding				XP_061932372.1	mRNA
XM_062076390.1	LOC107993946	NC_083857.1	+	19	13952	7971	893	5088	GeneID:107993946		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107993946	protein_coding				XP_061932374.1	mRNA
XM_062076389.1	LOC107993946	NC_083857.1	+	19	13954	7974	892	5088	GeneID:107993946		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107993946	protein_coding				XP_061932373.1	mRNA
XM_062076391.1	LOC107993946	NC_083857.1	+	18	14759	7914	1757	5088	GeneID:107993946		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107993946	protein_coding				XP_061932375.1	mRNA
XM_062076393.1	LOC107993946	NC_083857.1	+	17	12826	7566	172	5088	GeneID:107993946		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107993946	protein_coding				XP_061932377.1	mRNA
XM_062076392.1	LOC107993946	NC_083857.1	+	17	13269	7566	615	5088	GeneID:107993946		COORDINATES: polyA evidence [ECO:0006239]	mRNA	LOC107993946	protein_coding				XP_061932376.1	mRNA
XR_009830223.1	LOC133666277	NC_083857.1	-	2	2393	0	0	0	GeneID:133666277		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666277	lncRNA					lnc_RNA
XR_009830453.1	LOC133666361	NC_083857.1	+	2	4014	0	0	0	GeneID:133666361		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666361	lncRNA					lnc_RNA
XR_009830438.1	LOC133666354	NC_083857.1	-	2	1657	0	0	0	GeneID:133666354		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666354	lncRNA					lnc_RNA
XR_009830234.1	LOC133666284	NC_083857.1	+	2	591	0	0	0	GeneID:133666284		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666284	lncRNA					lnc_RNA
XR_009830190.1	LOC133666262	NC_083857.1	-	2	5309	0	0	0	GeneID:133666262		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666262	lncRNA					lnc_RNA
XR_009830225.1	LOC133666279	NC_083857.1	-	2	536	0	0	0	GeneID:133666279		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666279	lncRNA					lnc_RNA
XR_009830224.1	LOC133666278	NC_083857.1	-	2	1291	0	0	0	GeneID:133666278		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666278	lncRNA					lnc_RNA
XR_009830228.1	LOC133666280	NC_083857.1	-	3	3956	0	0	0	GeneID:133666280		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666280	lncRNA					lnc_RNA
XR_009830226.1	LOC133666280	NC_083857.1	-	2	4234	0	0	0	GeneID:133666280		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666280	lncRNA					lnc_RNA
XR_009830227.1	LOC133666280	NC_083857.1	-	2	4302	0	0	0	GeneID:133666280		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666280	lncRNA					lnc_RNA
XR_009830231.1	LOC133666281	NC_083857.1	+	2	2236	0	0	0	GeneID:133666281		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666281	lncRNA					lnc_RNA
XR_009830232.1	LOC133666282	NC_083857.1	+	2	3775	0	0	0	GeneID:133666282		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC133666282	lncRNA					lnc_RNA
XR_009830230.1	LOC107994122	NC_083857.1	-	3	1167	0	0	0	GeneID:107994122		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC107994122	lncRNA					lnc_RNA
XR_009830229.1	LOC107994122	NC_083857.1	-	3	1149	0	0	0	GeneID:107994122		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC107994122	lncRNA					lnc_RNA
XR_009830221.1	LOC114577019	NC_083857.1	-	6	8855	0	0	0	GeneID:114577019		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC114577019	lncRNA					lnc_RNA
XR_009830220.1	LOC114577019	NC_083857.1	-	8	8937	0	0	0	GeneID:114577019		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC114577019	lncRNA					lnc_RNA
XR_009830219.1	LOC114577019	NC_083857.1	-	7	9033	0	0	0	GeneID:114577019		COORDINATES: polyA evidence [ECO:0006239]	ncRNA	LOC114577019	lncRNA					lnc_RNA
